keeling.offset.d15Na,keeling.slope.d15Na,keeling.R2.d15Na,keeling.offset.d15Nb,keeling.slope.d15Nb,keeling.R2.d15Nb,keeling.offset.d18O,keeling.slope.d18O,keeling.R2.d18O
235.225777586754,-69983.4344070321,0.054307946538434,-103.125082895634,32070.160074511,0.0345274919422917,-1091.83695849772,359975.168026157,0.0884947241441661
570.369301969531,-177921.890600885,0.0840081457733665,226.71251067181,-75647.1531732344,0.0482558439206206,-947.729703239045,307348.359582081,0.0248802609497806
-98.8347395952062,38433.1119140097,0.298652762446666,-55.2797860817279,15412.6823656243,0.129001179881772,-273.365237856242,100542.236445545,0.164852898324058
-740.37165713767,249261.859882912,0.286791524182015,-511.127439424546,163148.440748071,0.302889356838673,10540.039753937,-3399952.4656259,0.935610279726129
741.557451644973,-237732.168643855,0.518360943632334,-583.20333212334,189165.334895117,0.525375679190614,721.952464264337,-215440.19074096,0.136833969148833
1474.98959446805,-475409.813054685,0.605645149836265,129.649950852166,-46465.9653998359,0.0286094468391504,2131.09389251572,-685211.631425551,0.276565754771807
90.1121236862641,-23471.526402176,0.0714686198566751,-120.547162283828,39085.2905189586,0.167070531396981,1428.18949874536,-462348.690856399,0.827301524603886
-21.7403892784408,11817.9872278154,0.0614307166227451,-56.2645498362175,20766.6718531711,0.269356022377873,-253.185265001126,88573.8485613828,0.418263503350306
-490.713222993482,165998.369712961,0.272839849334278,-691.322659347998,225706.825892838,0.721305993858754,3521.26924311379,-1137661.69439932,0.813695704377406
-68.9873782445019,29275.5603941754,0.13095956920733,-37.4159059065425,10533.9334439689,0.0297494612912316,167.260852526246,-39635.1212007916,0.0475788870249513
-128.985686644278,48861.4801024436,0.0304568874893348,-18.268653457663,5046.02290605134,0.000692632568966461,167.472745522528,-41013.2218005446,0.00333326719973657
-64.5126786942381,28003.2307329763,0.0315363837349936,-19.6990446910371,4472.83804606357,0.00148638058819715,-399.577561846309,140456.286162797,0.127669766365383
-663.723249658142,225483.021917228,0.434795632422123,-292.546240092192,93133.4080937923,0.184033504936994,-343.834736357703,125284.603338107,0.0387619950220543
-220.003417823843,77581.9741937453,0.0628123243590452,19.9482035014695,-8400.58733536752,0.00227537837096096,-143.080669117099,58320.114875821,0.00857648921114633
-84.6387368836583,33319.2484956637,0.285223809841571,46.3063884057468,-18299.7330513426,0.17768328262654,346.696047239414,-105661.63079988,0.346219110019417
640.392543120945,-206374.668655542,0.764209148699693,150.819647696991,-49720.4210918737,0.129700781283477,-4979.48111019278,1639102.07298679,0.953690468762402
168.945049878245,-48718.8255880081,0.0704323946846991,276.030383950269,-89753.229612212,0.262162479306636,-4426.79435177077,1438726.60261964,0.686678459604063
-96.1857645072793,38563.6041180807,0.0326304274773302,116.821116104471,-39618.6727783654,0.0551017505020217,-2185.26684109771,707689.46668254,0.360034524332868
-144.796301238838,56575.3634560337,0.370756428133137,-135.530458764218,44735.9130220764,0.363706296358671,181.092192531635,-51743.2398199135,0.0290049225569027
-19.6601235092502,14466.2255708271,0.0279048080105461,17.1540571856955,-6434.72861162463,0.00900144214697981,371.505725840592,-111921.748651045,0.0875227106443417
13.0285903945496,1179.10492114872,6.49533137691075e-05,-21.3172297999009,5098.58628480255,0.00259894672727665,-1483.68809317554,487243.984213286,0.447114916364235
-72.2296450890898,30572.2691560055,0.133824909243598,-99.0309668240015,30043.0822711814,0.20050151224146,-124.044801924484,46895.9694252525,0.0294360653906362
293.386547034486,-87710.8337871327,0.0751476112521625,-243.855248854224,77277.1835329096,0.0916938020626234,-1359.56907814109,446668.903345136,0.148769004634537
-89.9618408959401,35765.6599639709,0.0255970535649261,-95.459528701748,28909.3235608152,0.0428971625925074,-439.011399875347,150764.714365255,0.0642101188356566
524.363813425901,-165528.292324799,0.253008090822022,298.789488721749,-99146.4899692933,0.26705144302492,1517.20509460269,-492470.149129709,0.246590697883121
-643.792399347749,212977.39424863,0.100500560380976,582.791404057689,-192170.83949172,0.176798950363268,-2297.20982656393,747716.605340989,0.105286053700198
-5.01859495390109,6304.73640858044,0.0135748180454929,-35.548409902479,8218.36107456941,0.0437714010641262,-399.673568827982,139194.859756651,0.384041591954423
-871.349525047706,290221.454797255,0.372278609985287,-674.853949114948,216342.797931968,0.472703695123093,13961.268136934,-4499207.77062296,0.965672762363155
960.693908354769,-310245.0745388,0.511279247392555,-450.302637420529,142509.76787172,0.215862781977054,3601.4770870148,-1147288.97948885,0.638789886859978
828.075232117472,-263317.096555631,0.366925527488537,-464.761680891102,146115.607043853,0.275962597534625,-177.091628600119,63498.1297209002,0.00384828044813481
-249.310283534987,85271.0652469499,0.399567602631005,-378.658504252288,122779.853387022,0.69851257538485,429.813669613725,-134211.687658777,0.0661418413446248
-61.0377147018402,25144.8745811962,0.107260119922833,-115.884705816177,39735.0227826587,0.38187028089062,-752.268660382618,262643.052547053,0.616523447201771
-41.6023261371377,19555.1533432467,0.0342060146258977,-94.3301030880865,26692.3773964166,0.0891912514302574,-333.597285403676,109866.228019899,0.0297025941772657
40.1925858050749,-7133.34759460306,0.00836651944410324,-106.839365147935,31883.6350957059,0.274163497569794,-402.979304875825,135323.041914938,0.125108603505937
-163.938117919522,56152.6989606242,0.0464713415293914,463.463292641469,-151634.69654546,0.497605874480813,47.4281571142897,-447.206323188947,8.14371867125256e-08
-181.615449778069,66083.7043650817,0.19450971609347,-62.7669917689905,18922.114410805,0.0326291570641483,86.4854566677919,-33340.1950153636,0.00295809578042685
40.9473052542408,-7900.48123078732,0.0038088557338891,39.1752133673986,-16165.3651757955,0.0220932414366382,-633.300861880207,204285.263868726,0.0750273925741007
305.395501612378,-92244.2232978992,0.0703408761719162,111.166236082392,-37497.788820955,0.0244735031680491,3572.89327555164,-1129261.12966298,0.318212611988672
-97.4426986488562,40156.2808077392,0.349691116153843,-145.487698632437,45445.8965856497,0.646090200173853,-590.763432555526,198394.182860367,0.336884034541175
-180.881378405747,63240.8706447408,0.104131140914874,-218.293180240278,69330.6352203021,0.218946869958921,-2532.64533030969,812746.220054839,0.28483563246139
-414.350065207299,140287.405820704,0.313624508258435,-382.889019673006,119841.325261405,0.341987837335226,5448.10639919701,-1732709.10779973,0.705064310771331
368.376492891473,-115185.330649158,0.18994644108248,-623.330355705972,197642.735905275,0.598793806056557,3214.34027934528,-1005845.12074491,0.499915593180452
-107.282349543663,37333.0263674479,0.111867769973874,-39.0755421221017,10221.5828824587,0.0177653668401597,1367.62563377683,-426568.098737981,0.502985604387867
14.4282889773197,-2468.84517274692,0.00210983211710704,113.54347981499,-38672.7040230885,0.494598387267243,-625.932745099559,211849.950560707,0.464050472987065
63.7985275120581,-12142.1006225247,0.00565226976012912,-108.842977948926,31310.0053365973,0.141980303940134,707.015448393352,-213968.460773431,0.163128556328766
-34.6331455221172,20110.873277489,0.0581576906267483,-118.299815914981,34343.8615249835,0.283804224742199,-1467.60059017857,479267.395584506,0.765458265671547
43.7801297108111,-7511.12884934012,0.00192641791769657,177.131774253801,-60235.2700702165,0.138525673890846,34.3857695339677,-6064.09790740941,0.000100162096437989
-122.19371959493,46467.4402311938,0.154692180279169,-94.0165354448259,29373.0427643123,0.0965851915866735,277.403290622374,-82899.8653862828,0.0769956898014841
-58.7828902131577,23566.9278127706,0.0549184987891941,49.2283296310039,-17641.6151924367,0.0476225029936291,5.05453295707207,5386.76995912759,0.000370662611712615
-4.93482542717413,7316.75477140043,0.00104456078058926,219.904578900344,-73248.6178204595,0.118006587100602,1550.17656415845,-495901.274985304,0.301946901800482
-269.123746514178,96506.9843372382,0.712329088798363,-11.7101567476014,667.253897963715,0.000406764060959485,480.116824834509,-158503.857449233,0.434721837894527
786.284549983139,-246153.452417828,0.783062700685347,262.568261936078,-84074.1578377098,0.296757897006445,-5900.11324570253,1924398.50645017,0.891550187661818
634.327039710777,-197573.689244872,0.577979286171241,320.746505126882,-105345.986113312,0.510972482813707,-3583.67368056896,1133748.72060662,0.752024537672495
83.2080352245298,-18586.9392974421,0.00791047745984685,137.218234676969,-50012.0377048876,0.151579558656942,-2179.40888813441,706007.009430963,0.507228714813106
8.20418040782283,5247.29021747548,0.00333065602398588,-34.0801079089885,6904.02425527759,0.0109774160735724,-449.616097793956,149392.246121333,0.146035651389084
-61.2898703801932,27798.0935260352,0.243647515615032,34.235296941595,-16050.8782683253,0.151544933699171,-381.032631582017,131808.618527594,0.223462622763597
-69.3545576691961,28510.2947753251,0.0481255457758829,-60.9566846133339,17409.0407421332,0.0474384252468238,-446.171489664075,145682.559380113,0.0753796308803119
-45.9988203457334,18975.1052277435,0.077954397426149,-94.7846827863478,29047.1609678158,0.183736563317476,489.762037663614,-156268.762222539,0.172638366535924
-76.1779239024043,30649.508839846,0.015533880293156,186.645086493326,-62323.1452068478,0.0868622699845804,-198.008750453737,65252.1563999021,0.00467905976311417
-14.386783336979,11097.2268879119,0.00799037590141291,-20.8528911552254,5087.82718437542,0.00336115178954843,-191.092600055799,66963.7970686574,0.0206081239524139
13.8229355454628,1647.32144551941,9.79743340859207e-05,-95.3237325184219,27941.8539930089,0.0628762613591734,650.435646611444,-207118.506040808,0.071486164506099
-186.442477420504,65609.2731594228,0.0225476327130401,205.678396889654,-68227.2669958148,0.0544058019188705,1756.48005652931,-554223.495610476,0.0803874211557346
-106.669091124074,40229.5801270513,0.332929613409376,-36.2568253542925,10387.9416405188,0.0534764106802488,490.637785384706,-156913.672447348,0.25717454236106
-302.014525426303,101851.976342763,0.0625052364387403,-53.9572836524395,14155.0737788724,0.00314639956340577,7756.13394380849,-2471816.62612067,0.879896575528738
-310.874442614547,104578.220572565,0.2423316880395,-582.041341194329,186165.155624088,0.620203793862581,3245.4951894729,-1019677.37243289,0.695673645367346
-97.9411591270541,35215.8936308053,0.025804555685018,-385.895639921152,123108.522472182,0.263152286933831,-32.9388094532787,25604.2498442685,0.000652558389315753
89.0171787735039,-25643.4762553448,0.0587161881122938,95.4698301548526,-32971.5143482121,0.213440362891365,730.078515823955,-232035.597515132,0.373269473023431
77.1126069120653,-22376.2130497792,0.146674083781295,59.8510659791194,-20426.3894854841,0.0988166120117628,-948.804397784204,309855.044882267,0.69233096706309
484.51931682851,-150830.380997371,0.375577320317755,50.7901757073843,-21145.4496623339,0.0272915076613166,2646.14844009534,-844153.608058067,0.673308212473063
-91.2992651431916,38467.5457623471,0.131242495444948,-123.511959520783,35999.4687114544,0.226465322686341,-147.118317987109,54755.6558658708,0.0391587498203047
-315.085597676886,107089.885892166,0.171816167495634,4.5099729452379,-3361.28794552331,0.000304231199413014,-670.480640430419,217377.482668853,0.0593396864307747
80.5504945342283,-21411.9704479901,0.0306982862139329,47.5206897863956,-18637.2837107703,0.0337196792873789,-4.6030871106179,7116.34327528907,0.000422586380592709
95.6405581785212,-23988.753469656,0.027931943486733,-130.565039976758,39546.0418410171,0.145090880336922,-320.877688272573,109158.770494737,0.0636771681905777
-203.987760413424,71163.8253152523,0.0332743314312144,-153.018816238345,46786.7183674699,0.0232873099218257,-362.382920723162,122631.17296272,0.0123926754310983
-160.364084052826,57660.1967724209,0.416892561736749,-9.81119015157695,282.641819109423,3.19151527097046e-05,355.56918355387,-110978.491130445,0.241494184790754
1397.73841813508,-440456.449839864,0.772814029011147,272.305094510504,-86078.9074766127,0.10224875222635,-10829.1537565182,3482292.93555991,0.936172740720744
423.945689565678,-127532.448345457,0.371144263603415,139.699738616955,-46812.729699976,0.0725172053064854,-2754.78139586563,875347.257047488,0.778828135509362
690.915595822606,-214162.363777508,0.413644718770495,0.376849387303851,-3621.73227142225,0.000417314278348354,-1500.4507591704,480264.165153862,0.186763484052788
-85.2912347311409,34731.1198438221,0.118680568898663,-53.7509249606672,13791.0919758119,0.0657852394977516,-592.01888394686,192515.745170704,0.291166209472009
35.1671312042077,-3773.90066056017,0.00586659415593049,-32.7779131628484,8081.71972067273,0.0438564150606094,442.924759681091,-138156.163040202,0.262812829502912
235.878335462952,-70752.3411934817,0.0686338692682153,178.148602500911,-57454.962556799,0.0788476348411514,-1373.7529650103,452234.97784671,0.130830580675088
99.5827409739412,-25436.4181827567,0.0461214168916626,-157.183423183978,50365.597786695,0.274401200147946,-847.384456853371,282023.418887735,0.29374138748935
305.132580955139,-90159.4636535503,0.0466879978547515,-261.35194466905,80535.8324482451,0.0493126902950811,2198.13338745415,-699699.505035232,0.114782685999832
94.6904613804341,-25469.5981133393,0.0396912127475372,-18.2075404982379,2827.74416297037,0.00138339285167897,-983.015923110697,327571.885911721,0.412185676657489
657.02228518086,-204401.905729565,0.291942517010556,19.6904347574869,-6884.48912713393,0.000765639463302017,-1298.39943472679,414833.781669841,0.112253305095805
-1659.60071603038,536478.933551687,0.25771827557252,-134.394120629732,39934.6373341165,0.00336939955403134,-8734.31757676353,2784458.00333007,0.545671794988068
45.9117805072124,-10628.3490426797,0.0181805385515068,-96.3518230376155,30515.0914866593,0.164593067715072,-424.57903580555,142102.687393516,0.171973455563577
22.7296023640837,-4077.37103387171,2.41524242655795e-05,1335.63509747318,-428775.355731642,0.330217539765075,2628.74042892592,-817623.20855192,0.15499152708441
-323.24270383824,110544.647795368,0.408504339459029,3.46249196996564,-1486.34777156419,0.000216948050047809,878.8155826292,-277405.143134466,0.260924478001089
43.6727278497955,-8287.14640164705,0.000482560673287382,-1125.9914765426,358760.127687164,0.495101970909271,6383.28144945357,-2032417.51755741,0.748812485067905
341.133057608839,-109156.902565763,0.508533879760138,-314.600977109276,99906.858652905,0.666720645751258,854.957218026943,-262765.247100228,0.5675394454713
-141.427724772056,49763.1453786896,0.447696158126446,36.1853527746117,-12865.8370315024,0.0932984668034406,344.702236109375,-111521.453746536,0.418377510532509
-731.692834720045,238095.899490493,0.150864365350874,-703.607370354866,219903.626001095,0.312290094636637,-10424.6833737367,3323603.22786273,0.879698605857415
550.316170271626,-172369.855744924,0.711042609874151,46.54540934827,-14819.7797488645,0.0112530717369106,3455.76297123601,-1087332.17093563,0.926527346555793
-414.122030547947,137164.205078639,0.132539271862824,-308.613937039379,98469.1814903589,0.128619757466032,2564.87149027696,-803738.743735374,0.492115743559981
-104.881496071894,40531.6075185648,0.193332366662402,-207.695418095206,67904.815538042,0.481922692023446,-61.212524770282,23984.9124532803,0.0151859088993387
951.792464879719,-299165.658945442,0.610514749486263,-232.77639273052,73949.3967420487,0.0933638228895806,-2662.70297768849,852296.118961669,0.582931630901448
142.555481776864,-41114.8661013351,0.00960842897645468,-734.321532281973,230107.975455656,0.213077123953952,1963.90704133848,-621499.248074536,0.139651618581406
63.3557865601191,-16279.8188021504,0.0175330047243362,65.2899868549856,-24916.6450806727,0.115312432059142,-142.444298030395,52662.5963679946,0.0389457831506821
1055.12269587047,-329712.092025579,0.680345953748587,-50.6240843594926,15137.9058752178,0.00416973666131619,-4151.97317353704,1313204.45755183,0.764306417051054
-121.765065481664,46685.2333685363,0.0394936624357236,-73.1446769885269,20535.9188156637,0.0227336828025619,-756.06575243013,235531.000688396,0.119828759859444
318.763990691156,-94823.0822513925,0.0898002260110795,242.991885546926,-79246.8058509561,0.128507799974707,-231.473029495187,71030.0610671949,0.00494570202928603
-61.0506765249142,28242.9423567865,0.0456507453862701,-82.2362116016387,24316.3038309375,0.0892186824525388,-597.075806598289,199107.563992831,0.122659652585939
54.1591755790577,-12757.4434556632,0.0145946633951985,-30.8679067718158,6354.22225747309,0.00979394016169128,-272.492144935974,91977.9880269768,0.0506747364868606
118.393385817678,-33895.5586413948,0.0158666258464071,28.4368220131784,-11791.1560307628,0.00429803377827554,744.649787166004,-241687.5492944,0.0482152419127051
7.20441794174685,1910.05283890775,0.000332743776463883,-48.682047340176,13225.6175366021,0.0297422294006028,-170.740213734252,50143.9779765736,0.0101342182519374
265.767603730042,-78259.5680864549,0.0371874624722571,598.816254620238,-193531.848977733,0.387745087634341,-969.193741599554,311453.406861221,0.0414417160507824
-48.8644554059931,23068.8905441688,0.016143949609111,43.9914988225372,-16208.5402835832,0.0220521252047224,796.612128706083,-237837.202630714,0.0827947528652112
-131.21101987324,48690.4341669587,0.037710196823491,224.331739089815,-74412.6957444824,0.193234562768592,2847.98677984556,-911648.430875928,0.472939432114373
-871.962971726208,286549.987644812,0.228243396976029,1005.97481187145,-323588.703088946,0.33850937448467,16586.64946042,-5312273.47777012,0.789466685743773
-175.843082971908,65242.6459994724,0.280235966485457,21.9568959827415,-12889.1881002652,0.046267299068047,-780.152095925962,261489.41739212,0.451967432047355
-135.987125913681,50018.2674345709,0.0203720329896237,561.742364783579,-184959.97750016,0.39029335430822,-3358.16306996988,1066161.02160634,0.276859964728949
326.002389423658,-100932.249198263,0.20317451960224,-462.789912195911,147014.611263615,0.402333002369385,1346.34258426025,-422936.462525157,0.352433820343595
-1617.51545389219,526173.080377277,0.605786618109382,-751.689764442766,237500.984066836,0.257603371007564,6345.69051370968,-2021291.33505324,0.785262590955989
543.637601217631,-173917.436168433,0.618328834403406,-17.403778680552,587.040358372531,2.77376567741396e-05,730.664712429355,-225696.567769218,0.36336682306241
46.9778847567658,-12288.016441601,0.0270950735656304,-14.2107532910292,1901.7549725812,0.000932539446398874,-528.689333140991,173387.815600637,0.418890559446265
-369.00712870527,123957.100699528,0.0912907379930794,-1303.30890008507,415727.326709631,0.779782514315794,1458.05012809825,-455827.940683822,0.332669955275702
-133.615239736212,49214.1267608235,0.237371716774404,-147.107431666386,45867.3329761289,0.321937422966202,-29.7679915843712,13539.1722919989,0.00283012743644029
-224.51608235256,78313.7226757344,0.0432956450333363,70.6080771383127,-23758.9819709482,0.0172627594419472,128.34577282827,-28812.9814011804,0.00132321621360573
-179.060631987199,62963.8316295346,0.204203996354781,27.5536449483972,-11990.1864264821,0.0286606538092919,29.4560052119996,-4732.74199267025,0.000219901388100421
155.673655372784,-45847.5672563302,0.0663589273179341,-201.543210866675,65607.4096177481,0.149706837064942,548.363570969598,-168453.526540163,0.0816372712657914
453.268453458255,-135921.169685554,0.0936052588871137,-737.232211690955,235716.62453395,0.324991107841211,-478.782376789802,155250.014593218,0.0104743802412145
11.8247152301548,821.439776096121,7.33966529837255e-05,-50.4277482633738,13085.1531805509,0.0610435949220195,-334.569953382953,112583.750122321,0.236175403809004
1566.98816501035,-494605.356471189,0.829876096524236,55.0193472234658,-16334.5053482519,0.00556090640474867,-13552.9047848528,4330413.63911317,0.965022609629347
-276.664902073051,96719.6141051929,0.0863480276294006,-6.76119497161687,-22.525349877333,1.39690976059826e-08,-1747.05965755656,551302.592775272,0.225213257154181
471.278644752518,-142422.896550759,0.173614867309151,-18.9491292532051,5911.77416933532,0.000614258670698687,-935.734728746274,301193.131156631,0.0736910908341935
-348.206626067185,119917.97362347,0.223381821344931,18.26632820656,-8875.00123482601,0.00354320894360936,-341.503211788003,118416.78840635,0.0160264560750564
41.6265428714585,-6453.39466879923,0.00801495716425565,77.8801416693374,-26648.822099625,0.138556615261841,355.954127324989,-116730.357875444,0.0989120050523983
347.536047378915,-104627.454938355,0.11407145538057,-867.880446006647,277068.585721863,0.674978698696639,-1452.81173958635,485973.861194389,0.211029713595008
-77.5799799679388,30712.6614728842,0.0596944893363601,-122.323462957343,35945.4895210247,0.171696174132327,-303.665985888847,108744.178526448,0.0612330797303732
-437.226728816772,145647.328272078,0.0775199099004657,952.80890640845,-307063.183005621,0.46053582509371,3035.60161979277,-951404.724055587,0.15136720931944
-29.9717303949193,17500.4412563633,0.00797051285384328,-297.538204672544,95419.0472310079,0.292757116660666,-5.57538867716626,4381.34393338343,2.67627355838362e-05
514.491484276285,-160114.555339059,0.230083988759339,601.924274877654,-196162.533012738,0.444267709882354,1028.48206895043,-323557.725395249,0.0763195621611038
1540.39847881061,-486543.506895838,0.267150505854834,104.17571059878,-37492.0841510775,0.00273526197979168,-1732.968713566,554744.473375309,0.0338398946902604
-203.490622640783,72701.7267732662,0.29878190327468,-151.153874006888,46241.1111063177,0.274493176176751,-187.547411691467,71375.4204082966,0.0227413326124245
-3622.25982105846,1164392.66899842,0.774186097217766,-343.229492833525,108238.537749492,0.0334278703143269,-6249.45973836959,2003370.92823223,0.506123111118142
-246.502764685914,81788.3057724053,0.142375961613367,-75.4096050459755,22857.1934650951,0.0188423655250802,3690.65636676182,-1171633.20543713,0.682075380980969
2136.01759029762,-680928.171444517,0.35610939841385,12.4374996204001,-6644.97908018253,0.000273716659042039,5231.92744827494,-1645694.34263504,0.61647888997091
-503.888567743073,165531.467141346,0.364559043922266,-245.280315838748,74259.3293519474,0.338819631290302,4.57616592112498,13549.3213447671,0.00155494687037198
113.109246423724,-34452.4202306978,0.215044898881787,-123.012927013495,39624.4793431713,0.511706932546947,328.977823642383,-90062.9081596558,0.268331257763885
229.553954977318,-68572.6192324431,0.110091468883593,114.062647868987,-37492.477832148,0.0513712176795449,51.33557276756,-17308.3021619375,0.00020376016745784
59.669875681516,-13940.3461554809,0.0261055598477818,-128.696874318452,40024.0865493612,0.259062738308437,-182.249377104096,61848.6280628107,0.0470692805157716
188.939543721352,-55081.3629698534,0.0194052869107453,393.44717581252,-127658.289519287,0.118307064483554,-636.565394767082,210713.920023041,0.0160028004738379
37.9243134056098,-6393.27400691524,0.00291293440255063,-141.800762321105,44865.8706509131,0.207982222362552,109.825269688357,-31372.4103672625,0.00931315339762506
211.949934268804,-62195.2662813767,0.0406673966337015,82.9361914858989,-28589.5271705305,0.0100291912325206,-1635.90855668517,527961.125878569,0.167242155154698
87.1978201845013,-22082.6325188312,0.000738120684674483,-1039.22013545055,329940.697199505,0.225227309918219,-816.563206135611,268269.283445867,0.00412820721573188
63.4423727454397,-13142.9081557844,0.0291314293573961,-42.190362988436,11040.6883236149,0.0396949738480765,27.9272827133307,-3794.96186713158,9.64879557077009e-05
160.958023925184,-44371.528345794,0.0118348512041683,-141.866158963714,43992.0979818395,0.0286550994686857,522.434966360046,-158682.768910425,0.00802082611302246
-301.660822354346,101687.076823917,0.122699021679161,26.2679549576484,-12883.9246843372,0.00768464134079823,5166.46270026586,-1652283.18371723,0.804527920575377
-53.3868770798183,23355.4617749439,0.0018909530341334,-1032.34223073089,327090.274918767,0.381546450320022,-7651.6605010853,2454720.61441295,0.709623623005449
-272.48588450576,92989.6563746583,0.265275442329112,-161.18490650223,50354.1858777002,0.169774227269745,-1460.46890399056,461956.051580263,0.670836025691578
246.838359917469,-78888.4350114644,0.598419000819378,105.04413620305,-38554.3303731962,0.299392284595395,-354.827514480765,124067.046322131,0.320095598647433
-722.561324227035,236250.416552399,0.316590922128552,321.304977326548,-105013.137087573,0.149166617217904,-1403.16502680921,452122.155601307,0.252954472252609
76.1100172055506,-21236.3334446449,0.0225690421569993,-208.815272056666,67647.3911756695,0.214726419027413,-3.61177543303611,6887.89676292892,0.000649635621532897
702.792489091343,-217159.812003166,0.296012075885103,52.2617670728083,-18893.5790928604,0.00362209309036294,2697.93920385071,-840269.212219577,0.567359080391764
-186.895640105358,67568.4960297178,0.452569789776527,1.74059543329239,-3276.22548504162,0.00473298174158431,335.057006323717,-95127.8716889569,0.269066170605437
336.579307576437,-100014.891828173,0.0859030502153999,108.908149775283,-35808.2208388037,0.0167229440119176,-2447.12090997189,785408.540652016,0.525116816671814
959.964205865032,-296979.533969414,0.173651611683584,30.0278893630122,-12190.431987022,0.00079508302251704,-1800.61085976106,578864.146833514,0.154482916863447
-80.8786500005557,32816.4389441879,0.175180391346722,-262.376152055556,85631.5285213995,0.715431258775658,263.225437101133,-79696.4018882943,0.23000730951439
-259.952411206516,86822.4574029809,0.0662280129852295,255.617958634777,-82517.0504729611,0.0929743296993819,2687.20885343238,-850220.193471288,0.369325296471086
710.819539552799,-224711.495399935,0.764091586759873,441.10388186686,-137946.40468818,0.575633672325931,-2886.16879587214,943551.208074576,0.601211696971138
-779.223300724487,255053.425148165,0.262639514520333,-81.2349742399791,24106.9727100366,0.00809627908392799,-6207.10447173679,1976260.17263784,0.61147627949591
-196.717610896086,72964.6492942797,0.313576611053341,-205.055949346464,65712.2966972049,0.414698673153601,-390.955774355429,121370.326077299,0.102748946255872
-11.3905221898232,8228.34408993887,0.0171178604133004,38.4714007674783,-16192.1368294739,0.097177092534587,-363.518413729289,118471.345140906,0.190371448407132
2207.87222721709,-698733.470195148,0.693300343389747,-797.930604956606,253730.660180786,0.465003008925207,634.237563822195,-200691.695865681,0.0404164679535501
-123.997584130823,42147.119975258,0.0828071570717141,-128.190194048777,39930.3532166845,0.168944225376231,-265.716422319143,91142.9114705111,0.0747025899712696
-225.924584389013,76923.2842979133,0.0199613751640876,-89.3461275698836,27415.9200577552,0.00545830804701575,-1160.74175046824,376827.392215866,0.0773110102829729
-47.6163049630546,22447.5990433383,0.0547050100938709,-12.6060389772853,1576.0767633605,0.000695173229180542,99.5230511104872,-28484.6495323159,0.011773804138161
-119.447710141736,43142.1729097832,0.00628951151287009,-215.371610820649,66740.0953631102,0.0326355190563755,-1606.52263052277,516687.311862783,0.083569044895344
312.871873553384,-95704.4345035755,0.00791641955951662,55.5393436608819,-20015.0862301071,0.00126100933884643,-4975.19941011558,1588650.66335161,0.186928188218143
193.557107377562,-56577.8667359714,0.24242677773409,-92.2378207743811,28524.5839645231,0.15818322812081,-536.353122917943,181486.248251986,0.270809689193677
-671.992142292709,219246.421376224,0.105267630226091,355.90081257611,-114359.939121115,0.0697169206951351,-3433.81892289623,1099630.12641695,0.254934167066404
-635.107564590231,212930.671105149,0.601003226123095,-409.448281826429,129095.39388439,0.440594042898124,651.216377546492,-189067.509269931,0.119286031739959
-103.459090210887,38393.0231872983,0.0025946353401264,290.149286699124,-96731.1298265138,0.0326590240692884,-6023.18723683441,1910761.64912903,0.629760219782019
-173.434915253953,59998.2272102996,0.160067080436793,-384.290567678936,124626.129571422,0.687293332880368,247.492457119599,-78350.5529656686,0.0803846547188373
50.9421167671325,-16158.6127675427,0.0284625009058329,-233.370469669039,74384.7449256832,0.71739839885779,713.869996039304,-223349.650523588,0.674182802224414
-558.487323543769,181637.674875105,0.170970821709896,-1578.68420972961,500909.186936298,0.731230909365199,138.751048280716,-33835.4229928979,0.000610044160492053
35.8664544475734,-6557.3803475647,0.00243829948533927,188.852533062993,-64281.8079535374,0.359207897333807,1576.83036762059,-503225.507305023,0.682231973995049
53.6186473645874,-10479.3756132895,0.000612699000870123,-308.876188312169,96487.4092242747,0.0927387976981577,5711.9734530608,-1792981.68371905,0.776171823592025
-93.9800947239851,36721.0891893512,0.363690682461438,-64.485265850511,21306.994445251,0.246810739480096,405.121447503424,-118562.591216324,0.4283100404591
-47.0758796967637,23081.0520343217,0.00265106404433373,-1285.7395148966,408555.684578855,0.615476770571213,505.172385674435,-147793.905930723,0.0272473055228558
1832.85002351948,-579774.881540728,0.409026570949326,-1268.43417125575,402298.035619708,0.452891407509371,-147.710100497677,54627.0415996401,0.00150940359024991
-96.3715255002129,34287.2589683284,0.107732358892117,-40.3480980533616,10025.9617012694,0.0352000286669404,0.65728002440236,6118.92129138167,0.00119202881921592
810.826021718841,-252670.819415265,0.173314691178651,566.275580972831,-182757.762800581,0.243541615865382,546.932651681523,-170614.731603998,0.0317693184023986
503.584928903486,-159499.709115926,0.484269882157733,276.553459056725,-88476.9655521934,0.361905781687827,-2358.84268513535,769244.503919926,0.836117792041428
-241.525835832262,85019.8253558328,0.0511953880174528,1443.70492354444,-461776.538822376,0.621958266664036,-8394.61665758401,2669153.73453502,0.745915822717876
18.3886222697194,599.193911274038,3.86350023886733e-05,163.969217034247,-56524.0923131129,0.416264834548764,-793.613936334206,257220.720222121,0.473021771319086
-51.6050588805895,24903.8656574698,0.140634652002768,-37.1193730187587,9828.78241622972,0.0475210026868036,-97.2098302775853,31136.8060079558,0.0180755794471478
633.134319816284,-192886.339308713,0.286114613056581,-230.163240497999,71554.8907709236,0.0842706579729723,743.673472480782,-224166.227551061,0.0463086065163663
